game_pk,game_date,player_id,player_name,team,opposing_team,season,pa,ab,h,singles,doubles,triples,hr,bb,hbp,so,sb,cs,rbi,tb
776298,2025-09-16,665862,"Chisholm Jr., Jazz",NYY,MIN,2025,5,5,2,2,0,0,0,0,0,2,0,0,0,2
776298,2025-09-16,669224,"Wells, Austin",NYY,MIN,2025,4,4,2,1,1,0,0,0,0,0,0,0,1,3
776298,2025-09-16,683011,"Volpe, Anthony",NYY,MIN,2025,5,4,2,1,1,0,0,1,0,1,0,0,1,3
776298,2025-09-16,700250,"Rice, Ben",NYY,MIN,2025,4,4,3,2,1,0,0,0,0,0,0,0,1,4
776307,2025-09-16,605137,"Bell, Josh",WSH,ATL,2025,4,4,1,1,0,0,0,0,0,2,0,0,0,1
776307,2025-09-16,656180,"Adams, Riley",WSH,ATL,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
776307,2025-09-16,657557,"DeJong, Paul",WSH,ATL,2025,4,4,1,1,0,0,0,0,0,2,0,0,0,1
776307,2025-09-16,665953,"Chaparro, Andrés",WSH,ATL,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776307,2025-09-16,671277,"García Jr., Luis",WSH,ATL,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776307,2025-09-16,683083,"Nuñez, Nasim",WSH,ATL,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
776307,2025-09-16,686611,"Crews, Dylan",WSH,ATL,2025,4,4,2,2,0,0,0,0,0,0,0,0,0,2
776307,2025-09-16,691781,"House, Brady",WSH,ATL,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776307,2025-09-16,695734,"Lile, Daylen",WSH,ATL,2025,4,4,0,0,0,0,0,0,0,0,0,0,0,0
776307,2025-09-16,696285,"Young, Jacob",WSH,ATL,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
776313,2025-09-15,502671,"Goldschmidt, Paul",NYY,MIN,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
776313,2025-09-15,519317,"Stanton, Giancarlo",NYY,MIN,2025,4,4,0,0,0,0,0,0,0,4,0,0,0,0
776313,2025-09-15,592450,"Judge, Aaron",NYY,MIN,2025,4,1,0,0,0,0,0,3,0,0,0,0,0,0
776313,2025-09-15,641355,"Bellinger, Cody",NYY,MIN,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
776313,2025-09-15,641857,"McMahon, Ryan",NYY,MIN,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
776313,2025-09-15,663757,"Grisham, Trent",NYY,MIN,2025,4,2,0,0,0,0,0,2,0,1,0,0,0,0
776313,2025-09-15,665862,"Chisholm Jr., Jazz",NYY,MIN,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
776313,2025-09-15,669224,"Wells, Austin",NYY,MIN,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
776313,2025-09-15,676609,"Caballero, José",NYY,MIN,2025,2,2,1,0,1,0,0,0,0,0,0,0,0,2
776313,2025-09-15,700250,"Rice, Ben",NYY,MIN,2025,1,1,0,0,0,0,0,0,0,1,0,0,0,0
776315,2025-09-15,605137,"Bell, Josh",WSH,ATL,2025,3,2,0,0,0,0,0,1,0,0,0,0,0,0
776315,2025-09-15,656180,"Adams, Riley",WSH,ATL,2025,4,4,1,1,0,0,0,0,0,2,0,0,0,1
776315,2025-09-15,657557,"DeJong, Paul",WSH,ATL,2025,4,4,1,1,0,0,0,0,0,3,0,0,0,1
776315,2025-09-15,665953,"Chaparro, Andrés",WSH,ATL,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776315,2025-09-15,671277,"García Jr., Luis",WSH,ATL,2025,4,4,1,1,0,0,0,0,0,2,0,0,0,1
776315,2025-09-15,682928,"Abrams, CJ",WSH,ATL,2025,4,3,1,1,0,0,0,1,0,0,0,0,1,1
776315,2025-09-15,686611,"Crews, Dylan",WSH,ATL,2025,4,3,0,0,0,0,0,1,0,0,0,0,0,0
776315,2025-09-15,690987,"Hassell III, Robert",WSH,ATL,2025,3,2,0,0,0,0,0,1,0,1,0,0,0,0
776315,2025-09-15,695578,"Wood, James",WSH,ATL,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776315,2025-09-15,695734,"Lile, Daylen",WSH,ATL,2025,4,3,2,1,0,0,1,1,0,0,0,0,1,5
776320,2025-09-14,656180,"Adams, Riley",WSH,PIT,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776320,2025-09-14,657557,"DeJong, Paul",WSH,PIT,2025,3,3,2,0,2,0,0,0,0,1,0,0,1,4
776320,2025-09-14,665953,"Chaparro, Andrés",WSH,PIT,2025,4,5,2,2,0,0,0,0,0,0,0,0,0,2
776320,2025-09-14,682928,"Abrams, CJ",WSH,PIT,2025,4,4,0,0,0,0,0,0,0,4,0,0,0,0
776320,2025-09-14,683083,"Nuñez, Nasim",WSH,PIT,2025,3,2,0,0,0,0,0,0,0,0,0,0,1,0
776320,2025-09-14,690987,"Hassell III, Robert",WSH,PIT,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
776320,2025-09-14,695578,"Wood, James",WSH,PIT,2025,4,3,0,0,0,0,0,1,0,2,0,0,0,0
776320,2025-09-14,695734,"Lile, Daylen",WSH,PIT,2025,4,2,2,1,1,0,0,2,0,0,0,0,1,3
776320,2025-09-14,696285,"Young, Jacob",WSH,PIT,2025,3,3,1,1,0,0,0,0,0,0,0,0,1,1
776330,2025-09-14,502671,"Goldschmidt, Paul",NYY,BOS,2025,4,3,1,1,0,0,0,1,0,0,0,0,0,1
776330,2025-09-14,519317,"Stanton, Giancarlo",NYY,BOS,2025,4,4,1,1,0,0,0,0,0,3,0,0,0,1
776330,2025-09-14,592450,"Judge, Aaron",NYY,BOS,2025,4,4,2,1,0,0,1,0,0,2,0,0,1,5
776330,2025-09-14,596103,"Slater, Austin",NYY,BOS,2025,4,4,0,0,0,0,0,0,0,3,0,0,0,0
776330,2025-09-14,641355,"Bellinger, Cody",NYY,BOS,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
776330,2025-09-14,642708,"Rosario, Amed",NYY,BOS,2025,3,3,1,0,0,0,1,0,0,1,0,0,2,4
776330,2025-09-14,663757,"Grisham, Trent",NYY,BOS,2025,1,1,0,0,0,0,0,0,0,1,0,0,0,0
776330,2025-09-14,665862,"Chisholm Jr., Jazz",NYY,BOS,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776330,2025-09-14,676609,"Caballero, José",NYY,BOS,2025,4,4,1,0,0,0,1,0,0,3,0,0,1,4
776330,2025-09-14,700250,"Rice, Ben",NYY,BOS,2025,3,3,1,0,1,0,0,0,0,0,0,0,0,2
776336,2025-09-13,595751,"Alfaro, Jorge",WSH,PIT,2025,3,3,0,0,0,0,0,0,0,3,0,0,0,0
776336,2025-09-13,605137,"Bell, Josh",WSH,PIT,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
776336,2025-09-13,665953,"Chaparro, Andrés",WSH,PIT,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776336,2025-09-13,671277,"García Jr., Luis",WSH,PIT,2025,3,3,0,0,0,0,0,0,0,0,0,0,0,0
776336,2025-09-13,682928,"Abrams, CJ",WSH,PIT,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776336,2025-09-13,686611,"Crews, Dylan",WSH,PIT,2025,3,3,1,1,0,0,0,0,0,1,0,0,0,1
776336,2025-09-13,690987,"Hassell III, Robert",WSH,PIT,2025,3,3,1,1,0,0,0,0,0,0,0,0,1,1
776336,2025-09-13,691781,"House, Brady",WSH,PIT,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
776336,2025-09-13,695578,"Wood, James",WSH,PIT,2025,4,3,0,0,0,0,0,1,0,2,0,0,0,0
776336,2025-09-13,695734,"Lile, Daylen",WSH,PIT,2025,4,4,1,1,0,0,0,0,0,0,0,0,0,1
776344,2025-09-13,502671,"Goldschmidt, Paul",NYY,BOS,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776344,2025-09-13,592450,"Judge, Aaron",NYY,BOS,2025,5,3,2,2,0,0,0,2,0,0,0,0,0,2
776344,2025-09-13,641355,"Bellinger, Cody",NYY,BOS,2025,5,4,2,1,1,0,0,0,0,0,0,0,2,3
776344,2025-09-13,641857,"McMahon, Ryan",NYY,BOS,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776344,2025-09-13,663757,"Grisham, Trent",NYY,BOS,2025,5,3,0,0,0,0,0,1,1,0,0,0,0,0
776344,2025-09-13,665862,"Chisholm Jr., Jazz",NYY,BOS,2025,5,5,3,2,0,0,1,0,0,0,0,0,3,6
776344,2025-09-13,669224,"Wells, Austin",NYY,BOS,2025,4,4,0,0,0,0,0,0,0,4,0,0,0,0
776344,2025-09-13,676609,"Caballero, José",NYY,BOS,2025,4,4,1,0,1,0,0,0,0,2,0,0,0,2
776344,2025-09-13,691176,"Domínguez, Jasson",NYY,BOS,2025,4,3,1,1,0,0,0,1,0,0,0,0,0,1
776344,2025-09-13,700250,"Rice, Ben",NYY,BOS,2025,4,4,1,0,1,0,0,0,0,0,0,0,0,2
776351,2025-09-12,595751,"Alfaro, Jorge",WSH,PIT,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776351,2025-09-12,605137,"Bell, Josh",WSH,PIT,2025,4,4,1,1,0,0,0,0,0,0,0,0,2,1
776351,2025-09-12,656180,"Adams, Riley",WSH,PIT,2025,3,2,0,0,0,0,0,1,0,1,0,0,0,0
776351,2025-09-12,671277,"García Jr., Luis",WSH,PIT,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776351,2025-09-12,682928,"Abrams, CJ",WSH,PIT,2025,4,4,1,1,0,0,0,0,0,0,0,0,0,1
776351,2025-09-12,686611,"Crews, Dylan",WSH,PIT,2025,4,4,1,0,0,0,1,0,0,0,0,0,2,4
776351,2025-09-12,690987,"Hassell III, Robert",WSH,PIT,2025,3,3,2,2,0,0,0,0,0,1,0,0,0,2
776351,2025-09-12,691781,"House, Brady",WSH,PIT,2025,3,3,1,0,0,0,1,0,0,1,0,0,1,4
776351,2025-09-12,695578,"Wood, James",WSH,PIT,2025,4,4,2,0,2,0,0,0,0,2,0,0,0,4
776351,2025-09-12,695734,"Lile, Daylen",WSH,PIT,2025,4,2,0,0,0,0,0,2,0,1,0,0,0,0
776363,2025-09-12,502671,"Goldschmidt, Paul",NYY,BOS,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776363,2025-09-12,519317,"Stanton, Giancarlo",NYY,BOS,2025,4,3,1,1,0,0,0,1,0,2,0,0,0,1
776363,2025-09-12,592450,"Judge, Aaron",NYY,BOS,2025,5,3,1,0,0,0,1,2,0,1,0,0,1,4
776363,2025-09-12,641355,"Bellinger, Cody",NYY,BOS,2025,4,4,1,1,0,0,0,0,0,1,0,0,1,1
776363,2025-09-12,641857,"McMahon, Ryan",NYY,BOS,2025,4,4,1,1,0,0,0,0,0,0,0,0,1,1
776363,2025-09-12,663757,"Grisham, Trent",NYY,BOS,2025,5,5,0,0,0,0,0,0,0,2,0,0,0,0
776363,2025-09-12,665862,"Chisholm Jr., Jazz",NYY,BOS,2025,4,4,2,2,0,0,0,0,0,0,0,0,0,2
776363,2025-09-12,669224,"Wells, Austin",NYY,BOS,2025,4,3,0,0,0,0,0,1,0,2,0,0,0,0
776363,2025-09-12,676609,"Caballero, José",NYY,BOS,2025,4,4,1,0,1,0,0,0,0,0,0,0,0,2
776363,2025-09-12,700250,"Rice, Ben",NYY,BOS,2025,4,3,2,2,0,0,0,0,0,0,0,0,1,2
776367,2025-09-11,605137,"Bell, Josh",WSH,MIA,2025,1,1,0,0,0,0,0,0,0,1,0,0,0,0
776367,2025-09-11,656180,"Adams, Riley",WSH,MIA,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
776367,2025-09-11,657557,"DeJong, Paul",WSH,MIA,2025,3,3,1,1,0,0,0,0,0,1,0,0,0,1
776367,2025-09-11,665953,"Chaparro, Andrés",WSH,MIA,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
776367,2025-09-11,682928,"Abrams, CJ",WSH,MIA,2025,4,4,1,1,0,0,0,0,0,0,0,0,0,1
776367,2025-09-11,683083,"Nuñez, Nasim",WSH,MIA,2025,3,3,0,0,0,0,0,0,0,0,0,0,0,0
776367,2025-09-11,686611,"Crews, Dylan",WSH,MIA,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
776367,2025-09-11,690987,"Hassell III, Robert",WSH,MIA,2025,1,1,1,1,0,0,0,0,0,0,0,0,0,1
776367,2025-09-11,691781,"House, Brady",WSH,MIA,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776367,2025-09-11,695734,"Lile, Daylen",WSH,MIA,2025,4,4,1,1,0,0,0,0,0,2,0,0,0,1
776367,2025-09-11,696285,"Young, Jacob",WSH,MIA,2025,2,2,1,1,0,0,0,0,0,0,0,0,0,1
776368,2025-09-11,502671,"Goldschmidt, Paul",NYY,DET,2025,5,5,2,2,0,0,0,0,0,2,0,0,0,2
776368,2025-09-11,519317,"Stanton, Giancarlo",NYY,DET,2025,5,5,1,0,0,0,1,0,0,3,0,0,1,4
776368,2025-09-11,592450,"Judge, Aaron",NYY,DET,2025,5,4,3,1,0,0,2,0,1,1,0,0,2,9
776368,2025-09-11,596103,"Slater, Austin",NYY,DET,2025,5,5,1,1,0,0,0,0,0,3,0,0,1,1
776368,2025-09-11,641355,"Bellinger, Cody",NYY,DET,2025,5,4,1,1,0,0,0,1,0,0,0,0,1,1
776368,2025-09-11,641857,"McMahon, Ryan",NYY,DET,2025,4,3,0,0,0,0,0,1,0,1,0,0,0,0
776368,2025-09-11,665862,"Chisholm Jr., Jazz",NYY,DET,2025,5,4,2,2,0,0,0,1,0,0,0,0,2,2
776368,2025-09-11,676609,"Caballero, José",NYY,DET,2025,4,3,2,2,0,0,0,1,0,0,0,0,1,2
776368,2025-09-11,700250,"Rice, Ben",NYY,DET,2025,5,4,2,0,2,0,0,1,0,0,0,0,1,4
776383,2025-09-10,519317,"Stanton, Giancarlo",NYY,DET,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
776383,2025-09-10,592450,"Judge, Aaron",NYY,DET,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
776383,2025-09-10,596103,"Slater, Austin",NYY,DET,2025,1,1,1,1,0,0,0,0,0,0,0,0,0,1
776383,2025-09-10,641355,"Bellinger, Cody",NYY,DET,2025,4,3,1,1,0,0,0,1,0,1,0,0,0,1
776383,2025-09-10,641857,"McMahon, Ryan",NYY,DET,2025,1,1,1,0,1,0,0,0,0,0,0,0,0,2
776383,2025-09-10,642708,"Rosario, Amed",NYY,DET,2025,2,2,1,1,0,0,0,0,0,1,0,0,0,1
776383,2025-09-10,663757,"Grisham, Trent",NYY,DET,2025,4,3,1,1,0,0,0,1,0,2,0,0,0,1
776383,2025-09-10,665862,"Chisholm Jr., Jazz",NYY,DET,2025,4,4,0,0,0,0,0,0,0,3,0,0,0,0
776383,2025-09-10,669224,"Wells, Austin",NYY,DET,2025,4,4,1,0,0,0,1,0,0,1,0,0,1,4
776383,2025-09-10,676609,"Caballero, José",NYY,DET,2025,3,3,1,1,0,0,0,0,0,1,0,0,0,1
776383,2025-09-10,691176,"Domínguez, Jasson",NYY,DET,2025,1,1,1,1,0,0,0,0,0,0,0,0,0,1
776383,2025-09-10,700250,"Rice, Ben",NYY,DET,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776386,2025-09-10,595751,"Alfaro, Jorge",WSH,MIA,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
776386,2025-09-10,605137,"Bell, Josh",WSH,MIA,2025,4,4,2,2,0,0,0,0,0,1,0,0,0,2
776386,2025-09-10,671277,"García Jr., Luis",WSH,MIA,2025,4,4,2,2,0,0,0,0,0,2,0,0,1,2
776386,2025-09-10,682928,"Abrams, CJ",WSH,MIA,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
776386,2025-09-10,686611,"Crews, Dylan",WSH,MIA,2025,4,4,0,0,0,0,0,0,0,0,0,0,0,0
776386,2025-09-10,690987,"Hassell III, Robert",WSH,MIA,2025,4,4,1,1,0,0,0,0,0,2,0,0,1,1
776386,2025-09-10,691781,"House, Brady",WSH,MIA,2025,4,4,1,0,1,0,0,0,0,1,0,0,0,2
776386,2025-09-10,695578,"Wood, James",WSH,MIA,2025,4,4,1,1,0,0,0,0,0,3,0,0,0,1
776386,2025-09-10,695734,"Lile, Daylen",WSH,MIA,2025,4,4,2,1,0,1,0,0,0,1,0,0,1,4
776397,2025-09-09,595751,"Alfaro, Jorge",WSH,MIA,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
776397,2025-09-09,605137,"Bell, Josh",WSH,MIA,2025,5,4,1,0,0,0,1,0,0,0,0,0,4,4
776397,2025-09-09,656180,"Adams, Riley",WSH,MIA,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776397,2025-09-09,671277,"García Jr., Luis",WSH,MIA,2025,5,5,0,0,0,0,0,0,0,0,0,0,0,0
776397,2025-09-09,682928,"Abrams, CJ",WSH,MIA,2025,5,4,2,1,1,0,0,1,0,0,0,0,0,3
776397,2025-09-09,686611,"Crews, Dylan",WSH,MIA,2025,4,3,0,0,0,0,0,1,0,1,0,0,0,0
776397,2025-09-09,691781,"House, Brady",WSH,MIA,2025,4,3,2,2,0,0,0,1,0,1,0,0,0,2
776397,2025-09-09,695578,"Wood, James",WSH,MIA,2025,5,4,2,1,1,0,0,1,0,0,0,0,1,3
776397,2025-09-09,695734,"Lile, Daylen",WSH,MIA,2025,5,5,2,1,0,0,1,0,0,1,0,0,1,5
776397,2025-09-09,696285,"Young, Jacob",WSH,MIA,2025,4,3,0,0,0,0,0,0,0,0,0,0,1,0
776398,2025-09-09,519317,"Stanton, Giancarlo",NYY,DET,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
776398,2025-09-09,592450,"Judge, Aaron",NYY,DET,2025,3,3,1,0,0,0,1,0,0,1,0,0,1,4
776398,2025-09-09,596103,"Slater, Austin",NYY,DET,2025,1,1,0,0,0,0,0,0,0,1,0,0,0,0
776398,2025-09-09,641355,"Bellinger, Cody",NYY,DET,2025,4,4,1,0,0,0,1,0,0,0,0,0,1,4
776398,2025-09-09,641857,"McMahon, Ryan",NYY,DET,2025,3,3,0,0,0,0,0,0,0,3,0,0,0,0
776398,2025-09-09,663757,"Grisham, Trent",NYY,DET,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776398,2025-09-09,665862,"Chisholm Jr., Jazz",NYY,DET,2025,3,3,1,1,0,0,0,0,0,1,0,0,0,1
776398,2025-09-09,669224,"Wells, Austin",NYY,DET,2025,3,3,1,1,0,0,0,0,0,0,0,0,0,1
776398,2025-09-09,683011,"Volpe, Anthony",NYY,DET,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
776398,2025-09-09,700250,"Rice, Ben",NYY,DET,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
776409,2025-09-08,605137,"Bell, Josh",WSH,MIA,2025,6,6,4,2,0,0,2,0,0,0,0,0,6,10
776409,2025-09-08,656180,"Adams, Riley",WSH,MIA,2025,5,5,2,2,0,0,0,0,0,1,0,0,1,2
776409,2025-09-08,657557,"DeJong, Paul",WSH,MIA,2025,5,4,1,1,0,0,0,0,0,0,0,0,2,1
776409,2025-09-08,671277,"García Jr., Luis",WSH,MIA,2025,6,4,2,1,0,0,1,2,0,0,0,0,1,5
776409,2025-09-08,682928,"Abrams, CJ",WSH,MIA,2025,5,5,2,0,2,0,0,0,0,1,0,0,0,4
776409,2025-09-08,683083,"Nuñez, Nasim",WSH,MIA,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776409,2025-09-08,686611,"Crews, Dylan",WSH,MIA,2025,5,5,3,1,1,0,1,0,0,0,0,0,4,7
776409,2025-09-08,690987,"Hassell III, Robert",WSH,MIA,2025,5,5,1,1,0,0,0,0,0,1,0,0,0,1
776409,2025-09-08,695578,"Wood, James",WSH,MIA,2025,6,5,3,1,2,0,0,1,0,2,0,0,1,5
776409,2025-09-08,695734,"Lile, Daylen",WSH,MIA,2025,6,5,1,1,0,0,0,1,0,1,0,0,0,1
776420,2025-09-07,605137,"Bell, Josh",WSH,CHC,2025,1,1,1,0,0,0,1,0,0,0,0,0,3,4
776420,2025-09-07,656180,"Adams, Riley",WSH,CHC,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
776420,2025-09-07,665953,"Chaparro, Andrés",WSH,CHC,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
776420,2025-09-07,671277,"García Jr., Luis",WSH,CHC,2025,4,3,1,0,1,0,0,1,0,1,0,0,0,2
776420,2025-09-07,682928,"Abrams, CJ",WSH,CHC,2025,4,5,1,1,0,0,0,0,0,1,0,0,0,1
776420,2025-09-07,686611,"Crews, Dylan",WSH,CHC,2025,3,3,1,1,0,0,0,0,0,2,0,0,0,1
776420,2025-09-07,690987,"Hassell III, Robert",WSH,CHC,2025,3,3,1,0,0,0,1,0,0,1,0,0,1,4
776420,2025-09-07,691781,"House, Brady",WSH,CHC,2025,4,2,0,0,0,0,0,0,0,2,0,0,1,0
776420,2025-09-07,695578,"Wood, James",WSH,CHC,2025,4,3,0,0,0,0,0,1,0,1,0,0,0,0
776420,2025-09-07,695734,"Lile, Daylen",WSH,CHC,2025,4,4,2,1,0,1,0,0,0,1,0,0,0,4
776423,2025-09-07,519317,"Stanton, Giancarlo",NYY,TOR,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
776423,2025-09-07,592450,"Judge, Aaron",NYY,TOR,2025,4,1,0,0,0,0,0,3,0,1,0,0,0,0
776423,2025-09-07,641355,"Bellinger, Cody",NYY,TOR,2025,4,4,2,1,1,0,0,0,0,0,0,0,1,3
776423,2025-09-07,641857,"McMahon, Ryan",NYY,TOR,2025,3,3,0,0,0,0,0,0,0,3,0,0,0,0
776423,2025-09-07,663757,"Grisham, Trent",NYY,TOR,2025,4,3,0,0,0,0,0,1,0,2,0,0,0,0
776423,2025-09-07,665862,"Chisholm Jr., Jazz",NYY,TOR,2025,3,2,0,0,0,0,0,1,0,0,0,0,0,0
776423,2025-09-07,669224,"Wells, Austin",NYY,TOR,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
776423,2025-09-07,683011,"Volpe, Anthony",NYY,TOR,2025,3,3,0,0,0,0,0,0,0,3,0,0,0,0
776423,2025-09-07,700250,"Rice, Ben",NYY,TOR,2025,4,4,1,0,0,0,1,0,0,0,0,0,3,4
776436,2025-09-06,592450,"Judge, Aaron",NYY,TOR,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
776436,2025-09-06,641355,"Bellinger, Cody",NYY,TOR,2025,4,1,0,0,0,0,0,3,0,0,0,0,0,0
776436,2025-09-06,641857,"McMahon, Ryan",NYY,TOR,2025,3,2,0,0,0,0,0,1,0,1,0,0,0,0
776436,2025-09-06,663757,"Grisham, Trent",NYY,TOR,2025,4,4,0,0,0,0,0,0,0,3,0,0,0,0
776436,2025-09-06,665862,"Chisholm Jr., Jazz",NYY,TOR,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
776436,2025-09-06,669224,"Wells, Austin",NYY,TOR,2025,3,1,0,0,0,0,0,0,0,0,0,0,2,0
776436,2025-09-06,676609,"Caballero, José",NYY,TOR,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776436,2025-09-06,683011,"Volpe, Anthony",NYY,TOR,2025,4,4,1,0,1,0,0,0,0,1,0,0,0,2
776436,2025-09-06,691176,"Domínguez, Jasson",NYY,TOR,2025,3,2,1,1,0,0,0,1,0,0,0,0,1,1
776436,2025-09-06,700250,"Rice, Ben",NYY,TOR,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
776440,2025-09-06,595751,"Alfaro, Jorge",WSH,CHC,2025,4,4,2,2,0,0,0,0,0,2,0,0,1,2
776440,2025-09-06,605137,"Bell, Josh",WSH,CHC,2025,3,3,0,0,0,0,0,0,0,0,0,0,0,0
776440,2025-09-06,665953,"Chaparro, Andrés",WSH,CHC,2025,1,1,0,0,0,0,0,0,0,1,0,0,0,0
776440,2025-09-06,682928,"Abrams, CJ",WSH,CHC,2025,4,3,1,0,1,0,0,0,1,0,0,0,0,2
776440,2025-09-06,683083,"Nuñez, Nasim",WSH,CHC,2025,3,3,0,0,0,0,0,0,0,0,0,0,0,0
776440,2025-09-06,686611,"Crews, Dylan",WSH,CHC,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
776440,2025-09-06,691781,"House, Brady",WSH,CHC,2025,3,3,1,1,0,0,0,0,0,0,0,0,0,1
776440,2025-09-06,695578,"Wood, James",WSH,CHC,2025,4,4,1,1,0,0,0,0,0,2,0,0,0,1
776440,2025-09-06,695734,"Lile, Daylen",WSH,CHC,2025,4,4,2,1,0,0,1,0,0,0,0,0,1,5
776440,2025-09-06,696285,"Young, Jacob",WSH,CHC,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
776455,2025-09-05,605137,"Bell, Josh",WSH,CHC,2025,4,3,1,0,1,0,0,1,0,0,0,0,0,2
776455,2025-09-05,656180,"Adams, Riley",WSH,CHC,2025,4,3,1,1,0,0,0,1,0,1,0,0,0,1
776455,2025-09-05,665953,"Chaparro, Andrés",WSH,CHC,2025,4,3,0,0,0,0,0,0,1,2,0,0,0,0
776455,2025-09-05,671277,"García Jr., Luis",WSH,CHC,2025,4,3,1,0,0,0,1,0,0,0,0,0,3,4
776455,2025-09-05,682928,"Abrams, CJ",WSH,CHC,2025,4,4,1,1,0,0,0,0,0,2,0,0,0,1
776455,2025-09-05,690987,"Hassell III, Robert",WSH,CHC,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
776455,2025-09-05,691781,"House, Brady",WSH,CHC,2025,3,3,0,0,0,0,0,0,0,0,0,0,0,0
776455,2025-09-05,695578,"Wood, James",WSH,CHC,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
776455,2025-09-05,695734,"Lile, Daylen",WSH,CHC,2025,4,4,2,0,0,2,0,0,0,1,0,0,2,6
776457,2025-09-05,502671,"Goldschmidt, Paul",NYY,TOR,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
776457,2025-09-05,519317,"Stanton, Giancarlo",NYY,TOR,2025,4,4,2,1,0,0,1,0,0,1,0,0,1,5
776457,2025-09-05,592450,"Judge, Aaron",NYY,TOR,2025,4,3,1,1,0,0,0,1,0,0,0,0,0,1
776457,2025-09-05,641355,"Bellinger, Cody",NYY,TOR,2025,4,4,0,0,0,0,0,0,0,0,0,0,0,0
776457,2025-09-05,641857,"McMahon, Ryan",NYY,TOR,2025,3,2,0,0,0,0,0,1,0,1,0,0,0,0
776457,2025-09-05,663757,"Grisham, Trent",NYY,TOR,2025,4,4,1,1,0,0,0,0,0,0,0,0,0,1
776457,2025-09-05,665862,"Chisholm Jr., Jazz",NYY,TOR,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
776457,2025-09-05,676609,"Caballero, José",NYY,TOR,2025,3,3,0,0,0,0,0,0,0,0,0,0,0,0
776457,2025-09-05,700250,"Rice, Ben",NYY,TOR,2025,4,4,0,0,0,0,0,0,0,0,0,0,0,0
776464,2025-09-04,502671,"Goldschmidt, Paul",NYY,HOU,2025,1,1,1,1,0,0,0,0,0,0,0,0,0,1
776464,2025-09-04,519317,"Stanton, Giancarlo",NYY,HOU,2025,4,3,0,0,0,0,0,1,0,1,0,0,0,0
776464,2025-09-04,592450,"Judge, Aaron",NYY,HOU,2025,5,2,0,0,0,0,0,3,0,0,0,0,0,0
