game_pk,game_date,player_id,player_name,opposing_team,pa,ab,h,singles,doubles,triples,hr,bb,hbp,so,sb,cs,rbi,tb,season
823984,2026-09-01,669224,"Wells, Austin",LAA,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2026
823984,2026-09-01,671277,"García Jr., Luis",LAA,5,5,2,1,1,0,0,0,0,0,0,0,0,3,2026
823984,2026-09-01,676609,"Caballero, José",LAA,5,5,0,0,0,0,0,0,0,3,0,0,0,0,2026
823984,2026-09-01,682987,"Jones, Spencer",LAA,5,3,2,1,0,0,1,2,0,1,0,0,3,5,2026
823984,2026-09-01,700250,"Rice, Ben",LAA,5,5,1,1,0,0,0,0,0,3,0,0,0,1,2026
824104,2026-05-27,502671,"Goldschmidt, Paul",KC,5,4,2,2,0,0,0,1,0,1,0,0,1,2,2026
824104,2026-05-27,592450,"Judge, Aaron",KC,4,3,0,0,0,0,0,0,0,1,0,0,1,0,2026
824104,2026-05-27,641355,"Bellinger, Cody",KC,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824104,2026-05-27,641857,"McMahon, Ryan",KC,4,4,2,1,0,0,1,0,0,1,0,0,2,5,2026
824104,2026-05-27,642708,"Rosario, Amed",KC,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
824104,2026-05-27,663757,"Grisham, Trent",KC,2,1,1,1,0,0,0,1,0,0,0,0,0,1,2026
824104,2026-05-27,669224,"Wells, Austin",KC,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824104,2026-05-27,676609,"Caballero, José",KC,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
824104,2026-05-27,683011,"Volpe, Anthony",KC,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
824104,2026-05-27,700250,"Rice, Ben",KC,5,4,2,1,0,1,0,1,0,0,0,0,3,4,2026
824106,2026-05-26,502671,"Goldschmidt, Paul",KC,6,6,2,1,1,0,0,0,0,0,0,0,0,3,2026
824106,2026-05-26,592450,"Judge, Aaron",KC,5,3,2,1,1,0,0,2,0,0,0,0,1,3,2026
824106,2026-05-26,641355,"Bellinger, Cody",KC,5,5,2,1,0,0,1,0,0,0,0,0,3,5,2026
824106,2026-05-26,642708,"Rosario, Amed",KC,6,6,4,2,0,0,2,0,0,0,0,0,4,10,2026
824106,2026-05-26,663757,"Grisham, Trent",KC,7,7,3,2,0,0,1,0,0,0,0,0,2,6,2026
824106,2026-05-26,665862,"Chisholm Jr., Jazz",KC,6,5,2,1,0,0,1,1,0,1,0,0,1,5,2026
824106,2026-05-26,669224,"Wells, Austin",KC,6,6,3,3,0,0,0,0,0,2,0,0,1,3,2026
824106,2026-05-26,676609,"Caballero, José",KC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824106,2026-05-26,680474,"Schuemann, Max",KC,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
824106,2026-05-26,683011,"Volpe, Anthony",KC,6,6,3,1,1,0,1,0,0,1,0,0,2,7,2026
824106,2026-05-26,700250,"Rice, Ben",KC,6,5,3,2,1,0,0,1,0,1,0,0,1,4,2026
824107,2026-05-25,502671,"Goldschmidt, Paul",KC,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
824107,2026-05-25,592450,"Judge, Aaron",KC,4,4,1,0,1,0,0,0,0,1,0,0,0,2,2026
824107,2026-05-25,641355,"Bellinger, Cody",KC,4,4,1,0,0,0,1,0,0,1,0,0,1,4,2026
824107,2026-05-25,641555,"Escarra, J.C.",KC,4,4,3,3,0,0,0,0,0,0,0,0,0,3,2026
824107,2026-05-25,663757,"Grisham, Trent",KC,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824107,2026-05-25,665862,"Chisholm Jr., Jazz",KC,4,3,1,0,1,0,0,1,0,0,0,0,0,2,2026
824107,2026-05-25,676609,"Caballero, José",KC,4,4,1,1,0,0,0,0,0,0,0,0,1,1,2026
824107,2026-05-25,683011,"Volpe, Anthony",KC,4,3,1,1,0,0,0,1,0,2,0,0,2,1,2026
824107,2026-05-25,700250,"Rice, Ben",KC,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
824202,2026-04-26,502671,"Goldschmidt, Paul",HOU,4,4,2,0,2,0,0,0,0,0,0,0,1,4,2026
824202,2026-04-26,592450,"Judge, Aaron",HOU,4,4,1,0,0,0,1,0,0,0,0,0,1,4,2026
824202,2026-04-26,641355,"Bellinger, Cody",HOU,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824202,2026-04-26,641555,"Escarra, J.C.",HOU,4,4,1,0,1,0,0,0,0,2,0,0,1,2,2026
824202,2026-04-26,641857,"McMahon, Ryan",HOU,4,4,1,1,0,0,0,0,0,1,0,0,1,1,2026
824202,2026-04-26,663757,"Grisham, Trent",HOU,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824202,2026-04-26,665862,"Chisholm Jr., Jazz",HOU,4,4,2,2,0,0,0,0,0,2,0,0,0,2,2026
824202,2026-04-26,676609,"Caballero, José",HOU,4,3,0,0,0,0,0,0,1,1,0,0,0,0,2026
824202,2026-04-26,700250,"Rice, Ben",HOU,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
824203,2026-04-25,592450,"Judge, Aaron",HOU,5,3,0,0,0,0,0,2,0,2,0,0,0,0,2026
824203,2026-04-25,641355,"Bellinger, Cody",HOU,5,2,0,0,0,0,0,3,0,0,0,0,1,0,2026
824203,2026-04-25,641857,"McMahon, Ryan",HOU,5,5,2,2,0,0,0,0,0,1,0,0,1,2,2026
824203,2026-04-25,642708,"Rosario, Amed",HOU,5,5,1,1,0,0,0,0,0,2,0,0,0,1,2026
824203,2026-04-25,663757,"Grisham, Trent",HOU,5,3,1,0,0,0,1,2,0,1,0,0,1,4,2026
824203,2026-04-25,665862,"Chisholm Jr., Jazz",HOU,5,4,0,0,0,0,0,1,0,1,0,0,1,0,2026
824203,2026-04-25,669224,"Wells, Austin",HOU,5,3,2,1,0,0,1,2,0,0,0,0,2,5,2026
824203,2026-04-25,676609,"Caballero, José",HOU,5,5,3,2,0,0,1,0,0,0,0,0,1,6,2026
824203,2026-04-25,700250,"Rice, Ben",HOU,5,4,3,2,1,0,0,0,0,1,0,0,1,4,2026
824204,2026-04-24,519317,"Stanton, Giancarlo",HOU,3,3,1,1,0,0,0,0,0,0,0,0,1,1,2026
824204,2026-04-24,545341,"Grichuk, Randal",HOU,2,2,1,0,1,0,0,0,0,0,0,0,0,2,2026
824204,2026-04-24,592450,"Judge, Aaron",HOU,5,2,0,0,0,0,0,3,0,0,0,0,0,0,2026
824204,2026-04-24,641355,"Bellinger, Cody",HOU,5,6,1,1,0,0,0,0,0,1,0,0,0,1,2026
824204,2026-04-24,641555,"Escarra, J.C.",HOU,5,5,2,2,0,0,0,0,0,1,0,0,0,2,2026
824204,2026-04-24,641857,"McMahon, Ryan",HOU,4,4,1,0,0,0,1,0,0,0,0,0,1,4,2026
824204,2026-04-24,663757,"Grisham, Trent",HOU,5,2,0,0,0,0,0,2,0,0,0,0,1,0,2026
824204,2026-04-24,665862,"Chisholm Jr., Jazz",HOU,5,4,3,2,0,0,1,1,0,1,0,0,4,6,2026
824204,2026-04-24,676609,"Caballero, José",HOU,4,4,2,1,0,0,1,0,0,0,0,0,2,5,2026
824204,2026-04-24,700250,"Rice, Ben",HOU,5,5,2,0,1,0,1,0,0,1,0,0,2,6,2026
824259,2026-06-24,502671,"Goldschmidt, Paul",DET,4,4,2,0,0,0,2,0,0,2,0,0,2,8,2026
824259,2026-06-24,641355,"Bellinger, Cody",DET,4,4,1,0,1,0,0,0,0,1,0,0,0,2,2026
824259,2026-06-24,665862,"Chisholm Jr., Jazz",DET,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824259,2026-06-24,669224,"Wells, Austin",DET,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
824259,2026-06-24,676609,"Caballero, José",DET,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
824259,2026-06-24,680474,"Schuemann, Max",DET,3,2,0,0,0,0,0,0,1,1,0,0,0,0,2026
824259,2026-06-24,683011,"Volpe, Anthony",DET,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824259,2026-06-24,691176,"Domínguez, Jasson",DET,4,4,1,0,0,0,1,0,0,3,0,0,2,4,2026
824259,2026-06-24,700250,"Rice, Ben",DET,4,4,2,2,0,0,0,0,0,1,0,0,0,2,2026
824261,2026-06-22,502671,"Goldschmidt, Paul",DET,4,4,2,2,0,0,0,0,0,2,0,0,0,2,2026
824261,2026-06-22,641355,"Bellinger, Cody",DET,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
824261,2026-06-22,642708,"Rosario, Amed",DET,5,5,1,0,0,0,1,0,0,2,0,0,2,4,2026
824261,2026-06-22,645305,"Sánchez, Ali",DET,3,2,1,0,1,0,0,0,1,1,0,0,1,2,2026
824261,2026-06-22,665862,"Chisholm Jr., Jazz",DET,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
824261,2026-06-22,669224,"Wells, Austin",DET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824261,2026-06-22,676609,"Caballero, José",DET,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
824261,2026-06-22,683011,"Volpe, Anthony",DET,4,4,2,2,0,0,0,0,0,1,0,0,0,2,2026
824261,2026-06-22,691176,"Domínguez, Jasson",DET,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824261,2026-06-22,700250,"Rice, Ben",DET,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824262,2026-06-23,502671,"Goldschmidt, Paul",DET,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
824262,2026-06-23,641355,"Bellinger, Cody",DET,4,2,0,0,0,0,0,2,0,1,0,0,0,0,2026
824262,2026-06-23,665862,"Chisholm Jr., Jazz",DET,4,4,2,1,0,0,1,0,0,1,0,0,2,5,2026
824262,2026-06-23,669224,"Wells, Austin",DET,4,4,1,0,1,0,0,0,0,1,0,0,1,2,2026
824262,2026-06-23,676609,"Caballero, José",DET,4,4,1,1,0,0,0,0,0,1,0,0,1,1,2026
824262,2026-06-23,682987,"Jones, Spencer",DET,4,4,1,1,0,0,0,0,0,3,0,0,0,1,2026
824262,2026-06-23,683011,"Volpe, Anthony",DET,4,4,2,2,0,0,0,0,0,1,0,0,0,2,2026
824262,2026-06-23,691176,"Domínguez, Jasson",DET,4,4,1,0,1,0,0,0,0,2,0,0,0,2,2026
824262,2026-06-23,700250,"Rice, Ben",DET,5,5,0,0,0,0,0,0,0,2,0,0,0,0,2026
824427,2026-06-08,502671,"Goldschmidt, Paul",CLE,4,4,1,0,0,0,1,0,0,0,0,0,3,4,2026
824427,2026-06-08,641355,"Bellinger, Cody",CLE,5,5,2,2,0,0,0,0,0,1,0,0,3,2,2026
824427,2026-06-08,641555,"Escarra, J.C.",CLE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
824427,2026-06-08,641857,"McMahon, Ryan",CLE,2,2,1,0,0,0,1,0,0,1,0,0,1,4,2026
824427,2026-06-08,642708,"Rosario, Amed",CLE,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
824427,2026-06-08,645305,"Sánchez, Ali",CLE,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
824427,2026-06-08,663757,"Grisham, Trent",CLE,5,4,2,2,0,0,0,1,0,1,0,0,0,2,2026
824427,2026-06-08,665862,"Chisholm Jr., Jazz",CLE,5,5,0,0,0,0,0,1,0,0,0,0,0,0,2026
824427,2026-06-08,676609,"Caballero, José",CLE,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
824427,2026-06-08,680474,"Schuemann, Max",CLE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
824427,2026-06-08,682987,"Jones, Spencer",CLE,4,4,1,1,0,0,0,0,0,3,0,0,0,1,2026
824427,2026-06-08,683011,"Volpe, Anthony",CLE,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2026
824427,2026-06-08,700250,"Rice, Ben",CLE,5,3,2,2,0,0,0,2,0,0,0,0,0,2,2026
824428,2026-06-10,502671,"Goldschmidt, Paul",CLE,5,4,2,2,0,0,0,1,0,0,0,0,1,2,2026
824428,2026-06-10,641355,"Bellinger, Cody",CLE,5,4,1,0,1,0,0,1,0,0,0,0,0,2,2026
824428,2026-06-10,641857,"McMahon, Ryan",CLE,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2026
824428,2026-06-10,642708,"Rosario, Amed",CLE,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
824428,2026-06-10,645305,"Sánchez, Ali",CLE,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
824428,2026-06-10,663757,"Grisham, Trent",CLE,5,4,2,1,0,1,0,1,0,0,0,0,0,4,2026
824428,2026-06-10,665862,"Chisholm Jr., Jazz",CLE,5,4,1,0,0,1,0,1,0,1,0,0,3,3,2026
824428,2026-06-10,676609,"Caballero, José",CLE,5,4,2,2,0,0,0,0,0,1,0,0,2,2,2026
824428,2026-06-10,683011,"Volpe, Anthony",CLE,5,4,1,0,1,0,0,1,0,0,0,0,1,2,2026
824428,2026-06-10,700250,"Rice, Ben",CLE,5,5,1,1,0,0,0,0,0,1,0,0,0,1,2026
824429,2026-06-09,502671,"Goldschmidt, Paul",CLE,5,4,2,2,0,0,0,1,0,1,0,0,0,2,2026
824429,2026-06-09,641355,"Bellinger, Cody",CLE,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
824429,2026-06-09,641555,"Escarra, J.C.",CLE,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824429,2026-06-09,641857,"McMahon, Ryan",CLE,4,3,2,2,0,0,0,1,0,0,0,0,0,2,2026
824429,2026-06-09,663757,"Grisham, Trent",CLE,5,5,1,1,0,0,0,0,0,1,0,0,0,1,2026
824429,2026-06-09,665862,"Chisholm Jr., Jazz",CLE,4,3,1,0,0,0,1,1,0,1,0,0,1,4,2026
824429,2026-06-09,682987,"Jones, Spencer",CLE,4,4,2,1,0,0,1,0,0,0,0,0,2,5,2026
824429,2026-06-09,683011,"Volpe, Anthony",CLE,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824429,2026-06-09,700250,"Rice, Ben",CLE,5,5,0,0,0,0,0,0,0,1,0,0,0,0,2026
824567,2026-07-29,502671,"Goldschmidt, Paul",CWS,5,5,2,2,0,0,0,0,0,1,0,0,1,2,2026
824567,2026-07-29,641857,"McMahon, Ryan",CWS,5,5,1,1,0,0,0,0,0,0,0,0,0,1,2026
824567,2026-07-29,645305,"Sánchez, Ali",CWS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824567,2026-07-29,663757,"Grisham, Trent",CWS,6,5,0,0,0,0,0,1,0,2,0,0,0,0,2026
824567,2026-07-29,665862,"Chisholm Jr., Jazz",CWS,5,5,1,1,0,0,0,0,0,2,0,0,0,1,2026
824567,2026-07-29,669224,"Wells, Austin",CWS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824567,2026-07-29,676609,"Caballero, José",CWS,5,5,2,1,1,0,0,0,0,0,0,0,0,3,2026
824567,2026-07-29,680474,"Schuemann, Max",CWS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824567,2026-07-29,682987,"Jones, Spencer",CWS,4,4,2,1,0,0,1,0,0,2,0,0,3,5,2026
824567,2026-07-29,683011,"Volpe, Anthony",CWS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2026
824567,2026-07-29,691176,"Domínguez, Jasson",CWS,5,4,0,0,0,0,0,1,0,1,0,0,0,0,2026
824567,2026-07-29,700250,"Rice, Ben",CWS,6,5,1,0,1,0,0,1,0,2,0,0,0,2,2026
824568,2026-07-30,502671,"Goldschmidt, Paul",CWS,5,5,0,0,0,0,0,0,0,2,0,0,0,0,2026
824568,2026-07-30,641857,"McMahon, Ryan",CWS,4,3,0,0,0,0,0,0,1,1,0,0,0,0,2026
824568,2026-07-30,642708,"Rosario, Amed",CWS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824568,2026-07-30,645305,"Sánchez, Ali",CWS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824568,2026-07-30,663757,"Grisham, Trent",CWS,5,4,2,2,0,0,0,0,0,1,0,0,1,2,2026
824568,2026-07-30,665862,"Chisholm Jr., Jazz",CWS,5,3,1,1,0,0,0,2,0,1,0,0,0,1,2026
824568,2026-07-30,669224,"Wells, Austin",CWS,2,2,1,0,1,0,0,0,0,1,0,0,0,2,2026
824568,2026-07-30,680474,"Schuemann, Max",CWS,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2026
824568,2026-07-30,682987,"Jones, Spencer",CWS,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2026
824568,2026-07-30,683011,"Volpe, Anthony",CWS,5,5,0,0,0,0,0,0,0,2,0,0,0,0,2026
824568,2026-07-30,691176,"Domínguez, Jasson",CWS,5,5,1,0,1,0,0,0,0,3,0,0,0,2,2026
824568,2026-07-30,700250,"Rice, Ben",CWS,5,3,0,0,0,0,0,2,0,0,0,0,0,0,2026
824569,2026-07-28,502671,"Goldschmidt, Paul",CWS,5,3,0,0,0,0,0,2,0,1,0,0,0,0,2026
824569,2026-07-28,642708,"Rosario, Amed",CWS,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
824569,2026-07-28,663757,"Grisham, Trent",CWS,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2026
824569,2026-07-28,665862,"Chisholm Jr., Jazz",CWS,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
824569,2026-07-28,669224,"Wells, Austin",CWS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824569,2026-07-28,680474,"Schuemann, Max",CWS,2,2,1,0,1,0,0,0,0,0,0,0,2,2,2026
824569,2026-07-28,682987,"Jones, Spencer",CWS,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2026
824569,2026-07-28,683011,"Volpe, Anthony",CWS,4,4,1,0,1,0,0,0,0,1,0,0,1,2,2026
824569,2026-07-28,691176,"Domínguez, Jasson",CWS,4,3,2,2,0,0,0,0,1,0,0,0,0,2,2026
824569,2026-07-28,700250,"Rice, Ben",CWS,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824570,2026-07-27,502671,"Goldschmidt, Paul",CWS,5,4,1,1,0,0,0,1,0,0,0,0,0,1,2026
824570,2026-07-27,642708,"Rosario, Amed",CWS,1,1,1,0,1,0,0,0,0,0,0,0,0,2,2026
824570,2026-07-27,645305,"Sánchez, Ali",CWS,4,4,1,0,0,0,1,0,0,2,0,0,3,4,2026
824570,2026-07-27,663757,"Grisham, Trent",CWS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824570,2026-07-27,665862,"Chisholm Jr., Jazz",CWS,4,4,2,1,1,0,0,0,0,2,0,0,3,3,2026
824570,2026-07-27,676609,"Caballero, José",CWS,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
824570,2026-07-27,680474,"Schuemann, Max",CWS,5,5,0,0,0,0,0,0,0,2,0,0,0,0,2026
824570,2026-07-27,682987,"Jones, Spencer",CWS,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2026
824570,2026-07-27,683011,"Volpe, Anthony",CWS,4,4,1,1,0,0,0,0,0,1,0,0,1,1,2026
824570,2026-07-27,691176,"Domínguez, Jasson",CWS,5,5,2,2,0,0,0,0,0,1,0,0,0,2,2026
824570,2026-07-27,700250,"Rice, Ben",CWS,5,4,2,2,0,0,0,1,0,1,0,0,1,2,2026
824648,2026-08-02,502671,"Goldschmidt, Paul",CHC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824648,2026-08-02,641857,"McMahon, Ryan",CHC,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
824648,2026-08-02,642708,"Rosario, Amed",CHC,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
824648,2026-08-02,663757,"Grisham, Trent",CHC,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824648,2026-08-02,665862,"Chisholm Jr., Jazz",CHC,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824648,2026-08-02,669224,"Wells, Austin",CHC,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2026
824648,2026-08-02,676609,"Caballero, José",CHC,3,3,2,1,0,0,1,0,0,0,0,0,2,5,2026
824648,2026-08-02,682987,"Jones, Spencer",CHC,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824648,2026-08-02,691176,"Domínguez, Jasson",CHC,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
824648,2026-08-02,700250,"Rice, Ben",CHC,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2026
824649,2026-08-01,502671,"Goldschmidt, Paul",CHC,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824649,2026-08-01,642708,"Rosario, Amed",CHC,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
824649,2026-08-01,645305,"Sánchez, Ali",CHC,4,4,3,3,0,0,0,0,0,0,0,0,0,3,2026
824649,2026-08-01,663757,"Grisham, Trent",CHC,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
824649,2026-08-01,665862,"Chisholm Jr., Jazz",CHC,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2026
824649,2026-08-01,676609,"Caballero, José",CHC,4,3,1,1,0,0,0,1,0,1,0,0,1,1,2026
824649,2026-08-01,680474,"Schuemann, Max",CHC,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
824649,2026-08-01,682987,"Jones, Spencer",CHC,4,4,2,1,0,0,1,0,0,1,0,0,1,5,2026
824649,2026-08-01,683011,"Volpe, Anthony",CHC,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
824649,2026-08-01,691176,"Domínguez, Jasson",CHC,4,4,1,0,1,0,0,0,0,1,0,0,0,2,2026
824649,2026-08-01,700250,"Rice, Ben",CHC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824651,2026-07-31,502671,"Goldschmidt, Paul",CHC,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824651,2026-07-31,641857,"McMahon, Ryan",CHC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824651,2026-07-31,642708,"Rosario, Amed",CHC,3,3,1,0,0,0,1,0,0,2,0,0,1,4,2026
824651,2026-07-31,645305,"Sánchez, Ali",CHC,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
824651,2026-07-31,663757,"Grisham, Trent",CHC,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
824651,2026-07-31,669224,"Wells, Austin",CHC,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
824651,2026-07-31,676609,"Caballero, José",CHC,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2026
824651,2026-07-31,682987,"Jones, Spencer",CHC,3,2,1,0,0,0,1,1,0,1,0,0,1,4,2026
824651,2026-07-31,683011,"Volpe, Anthony",CHC,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
824651,2026-07-31,691176,"Domínguez, Jasson",CHC,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
824651,2026-07-31,700250,"Rice, Ben",CHC,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
824743,2026-06-26,502671,"Goldschmidt, Paul",BOS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824743,2026-06-26,641355,"Bellinger, Cody",BOS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
824743,2026-06-26,642708,"Rosario, Amed",BOS,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
824743,2026-06-26,645305,"Sánchez, Ali",BOS,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
824743,2026-06-26,665862,"Chisholm Jr., Jazz",BOS,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
824743,2026-06-26,669224,"Wells, Austin",BOS,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2026
824743,2026-06-26,676609,"Caballero, José",BOS,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
824743,2026-06-26,682987,"Jones, Spencer",BOS,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2026
824743,2026-06-26,683011,"Volpe, Anthony",BOS,3,3,1,0,1,0,0,0,0,2,0,0,0,2,2026
824743,2026-06-26,691176,"Domínguez, Jasson",BOS,4,3,1,0,1,0,0,1,0,1,0,0,0,2,2026
824743,2026-06-26,700250,"Rice, Ben",BOS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824744,2026-06-28,502671,"Goldschmidt, Paul",BOS,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2026
824744,2026-06-28,641355,"Bellinger, Cody",BOS,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824744,2026-06-28,642708,"Rosario, Amed",BOS,4,3,2,2,0,0,0,1,0,0,0,0,1,2,2026
824744,2026-06-28,665828,"Cabrera, Oswaldo",BOS,4,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
824744,2026-06-28,665862,"Chisholm Jr., Jazz",BOS,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
824744,2026-06-28,669224,"Wells, Austin",BOS,4,4,0,0,0,0,0,0,0,0,0,0,1,0,2026
824744,2026-06-28,676609,"Caballero, José",BOS,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
824744,2026-06-28,680474,"Schuemann, Max",BOS,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
824744,2026-06-28,682987,"Jones, Spencer",BOS,3,3,0,0,0,0,0,0,0,3,0,0,0,0,2026
824744,2026-06-28,683011,"Volpe, Anthony",BOS,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2026
824744,2026-06-28,691176,"Domínguez, Jasson",BOS,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
824744,2026-06-28,700250,"Rice, Ben",BOS,4,4,0,0,0,0,0,0,0,0,0,0,1,0,2026
824745,2026-06-27,502671,"Goldschmidt, Paul",BOS,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
824745,2026-06-27,641355,"Bellinger, Cody",BOS,4,2,1,1,0,0,0,2,0,0,0,0,0,1,2026
824745,2026-06-27,642708,"Rosario, Amed",BOS,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
824745,2026-06-27,665862,"Chisholm Jr., Jazz",BOS,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
824745,2026-06-27,669224,"Wells, Austin",BOS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
824745,2026-06-27,676609,"Caballero, José",BOS,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
824745,2026-06-27,680474,"Schuemann, Max",BOS,2,2,1,0,0,0,1,0,0,1,0,0,1,4,2026
824745,2026-06-27,683011,"Volpe, Anthony",BOS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
824745,2026-06-27,691176,"Domínguez, Jasson",BOS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824745,2026-06-27,700250,"Rice, Ben",BOS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824747,2026-06-25,502671,"Goldschmidt, Paul",BOS,5,4,2,1,1,0,0,1,0,1,0,0,1,3,2026
824747,2026-06-25,641355,"Bellinger, Cody",BOS,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824747,2026-06-25,642708,"Rosario, Amed",BOS,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
824747,2026-06-25,665862,"Chisholm Jr., Jazz",BOS,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2026
824747,2026-06-25,669224,"Wells, Austin",BOS,3,3,1,1,0,0,0,0,0,2,0,0,0,1,2026
